,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
540,even if reinfections were perfectly protective highly unlikely there are lots of people still susceptible to hospdeath so omicrons ability to easily reinfect and surf on low risk hosts circulating continuously means it will continue to find and hospkill the susceptibles,lisa_iannattone,2022-04-15,17:41:22,1,negative,0.675268292,neutral,0.516994178,fear,0.975379169,positive,0.999580801,negative,0.407292694
541,before making jokes about the fight against hpv which is the fight against death by cervical cancer you probably should have looked at what our global public health goals is global elimination by  aus is on track for by ,lisa_iannattone,2022-04-16,1:18:16,0,negative,0.512570143,negative,0.482969195,anger,0.889303207,negative,0.998907804,negative,0.4319233
542,allowing the unmitigated explosive circulation of a transmissible pathogen that even after achieving vaccination targets of gt of the population is still the leading cause of death in the west that is a neverbeforeseen public health policy that deserves some snark,lisa_iannattone,2022-04-16,3:06:52,1,negative,0.945116878,negative,0.926466644,anger,0.817529261,negative,0.939904451,negative,0.402461767
543,wish i could respond to your great comments directly  i would have added that while we still have icu beds here our neurology ward is overflowing with surge capacity being created for neurology admissions we really need to move beyond counting only hospdeaths,lisa_iannattone,2022-04-16,3:46:19,0,neutral,0.545136988,neutral,0.50339359,joy,0.926830649,positive,0.982413411,negative,0.521895289
544,ir offers patients a less painful procedure with less blood loss lower risk of infection and faster recovery time says dr mitesh mehtalearn more ,OakValleyHealth,2022-04-16,18:28:29,0,positive,0.80889833,positive,0.567686677,sadness,0.756968975,positive,0.984300435,neutral,0.354222506
545,glad some blue checks seem to be catching on acute covid is our new rd leading cause of death which is bad enough but long covid is going to be one of our most prevalent chronic illnesses going forward if we continue with this mass infection is fine hysteria,lisa_iannattone,2022-04-17,22:45:19,1,negative,0.959102631,negative,0.886957705,joy,0.505598307,negative,0.996738613,negative,0.382645369
546,the government sees me as expendable trash a complainer useless and a pain in the a sophia said in a video filmed on feb  eight days before her death via maid,AmitAryaMD,2022-04-19,0:27:42,0,negative,0.984187067,negative,0.906790376,sadness,0.973338068,negative,0.999948382,negative,0.59106636
547,diarrheal disease for example was the thirdleading cause of death in canada in  as we learned how contaminated water drove those infections we applied that knowledge to adapt today deaths from diarrheal infections are almost unheard of in canada,lisa_iannattone,2022-04-19,2:16:05,0,negative,0.942578673,negative,0.918404639,sadness,0.736647427,negative,0.998538494,negative,0.474696606
548,a very onpoint example since covid is now canadas third leading cause of death,lisa_iannattone,2022-04-19,2:16:06,0,negative,0.679897308,negative,0.698483169,anger,0.429480731,negative,0.675669551,negative,0.389617056
549,agree so much on this point the magic of the holidays wont end our holiday death surge problem if we want the magic without the death we need to make it happen with concrete adaptations,lisa_iannattone,2022-04-19,2:16:09,0,neutral,0.653561234,neutral,0.596241593,joy,0.414393216,positive,0.960201144,negative,0.397703528
550,by making these kinds of adaptations not only can we lessen the continuing burden of covid we can also decrease other respiratory infections including the average hospital admissions and deaths from influenza each year,lisa_iannattone,2022-04-19,2:16:10,1,neutral,0.721675694,neutral,0.531976461,joy,0.397100061,positive,0.998877823,negative,0.374256432
551,however to truly adapt our society we need provincial and federal leadership through two difficult years canada has had fewer than half as many per capita deaths as the united kingdom and per cent fewer than the united statesyet were suddenly following their lead,lisa_iannattone,2022-04-19,2:16:11,0,negative,0.762062073,neutral,0.5820086,sadness,0.498096406,negative,0.978141606,negative,0.432009846
552,the final paper has additional mechanistic details that support our model that cyclin e amplification impairs cdk regulation through muvbmyblfoxm and cause dna replication stress both phenomena contribute to the vulnerability to pkmyt inhibition ,durocher1,2022-04-20,15:11:19,0,neutral,0.749879122,neutral,0.817352414,fear,0.706934094,positive,0.960791707,negative,0.405043513
553,rt  part of what weve seen is an increase in burnout among family physicians,allan_k_grillMD,2022-04-20,16:03:20,0,negative,0.9180547,neutral,0.516985893,anger,0.714601517,negative,0.896032155,negative,0.344817817
554,sitarun say aagay jehan aur bhe hai abhe eshq kay imtihaan aur bhe hai th death anniversary of allama mohammad iqbal ra,zikrejaana,2022-04-21,14:54:07,0,neutral,0.976968467,neutral,0.755408347,joy,0.606749952,positive,0.913427949,negative,0.529058754
555,the saddest part about working in ltc in ontario is that even with all the waves of covidlittle has changed in staffing levels in working conditions in accountability in overhauling a broken system to actually provide people a life of dignity amp comfortits just so sad,AmitAryaMD,2022-04-22,14:31:24,1,negative,0.970144629,negative,0.954908192,sadness,0.99891746,negative,0.95911622,negative,0.403771967
556,not too long ago people out here were sharing an article about hearing loss in preschoolers and blaming masks it doesnt even have to make sense it just has to fuel the narrative,lisa_iannattone,2022-04-23,5:04:32,0,negative,0.900323808,negative,0.84418124,sadness,0.869517565,negative,0.98924154,negative,0.415287375
557,things that have been blamed on the lockdowns andor masks a partial and growing list increase in pediatric diabetes long covid in kidsteens indistinguishable from symptoms of too much screen time hearing loss in preschoolers fulminant hepatitis in infants,lisa_iannattone,2022-04-23,16:06:18,0,negative,0.867251575,negative,0.787554026,sadness,0.969763696,negative,0.959177852,negative,0.41002062
558, unnecessary anxiety for healthy patients w resolved hbv if no immunosup especially considering that most oncology guidelines amp others already recommend antihbc screening before tx i know its not always done but at least its done in the proper population,sebpoule,2022-04-24,0:41:03,0,negative,0.699953556,neutral,0.649542987,joy,0.972019255,negative,0.999756873,negative,0.368164152
559,delaying death is literally the point of medicine death is inevitable for all modern medicine just delays it,lisa_iannattone,2022-04-25,14:38:26,0,negative,0.968508422,negative,0.869053543,anger,0.719060481,negative,0.983475566,negative,0.410864234
560,just got news recently that a vaccinated md i know has been on sick leave since their omicron infection on paper it was mild though since they were never hospitalized vaccines are better at preventing hospitalizationdeath than long covid an inconvenient detail for some,lisa_iannattone,2022-04-26,2:52:34,0,neutral,0.896029651,neutral,0.568970323,fear,0.67225343,negative,0.999099255,negative,0.387191385
561,today is the and our flags are at halfmast as we remember those everywhere who have lost their lives or suffered illness or injury on the job,HamHealthSci,2022-04-28,12:53:01,0,neutral,0.790495455,negative,0.502864659,sadness,0.998664141,positive,0.813890398,negative,0.366355121
562,limiting your search to hepatitisadenovirus during a global hepatitis of unknown cause in kids surge during a global sars pandemic excluding the adenovirus neg cases not looking for sars and then saying hmmm adenovirus looks super suspect here counts as science right,lisa_iannattone,2022-04-30,3:26:44,0,negative,0.852491081,negative,0.691938996,joy,0.988104045,negative,0.965644956,negative,0.374517798
563,sad but i know youre for real  i saw you once in my office,sebpoule,2022-05-01,18:55:21,0,negative,0.846914351,neutral,0.592232943,sadness,0.986168861,negative,0.527313471,neutral,0.37422058
564,a very mild common cold virus thats one of the top leading causes of death now,lisa_iannattone,2022-05-02,3:44:58,0,negative,0.957855046,negative,0.931443572,anger,0.739409566,negative,0.99979347,negative,0.519025743
565,struggling to change emotional or mindless eating patterns these mindfulness and acceptancebased strategies can help,drfrayn,2022-05-02,12:03:50,0,neutral,0.872099757,positive,0.511044145,joy,0.982190132,positive,0.993224323,positive,0.376638591
566,vinay prasad thinks we shouldnt be reading about stories like this young womans which means you should definitely read it,lisa_iannattone,2022-05-04,2:19:05,0,neutral,0.792007923,neutral,0.618935883,joy,0.986270905,negative,0.88582027,neutral,0.396259665
567,reminder if abortion is illegal or hard to access women will still have abortions but many women will die from themso can we stop calling people who want to ban abortion prolifethey are antiabortion antiwomen prodeath period,AmitAryaMD,2022-05-04,12:34:08,0,negative,0.973626733,negative,0.86691308,anger,0.753452301,negative,0.984738588,negative,0.387642652
