,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,TWEET,USERNAME,DATE,TIME,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score,Final_label
533,533,533,533,i love this because it shows how hard physicians have worked to provide immediate and fundamental shift in how we care for patients this makes me so proud of my colleaguesnot seen personal challenges ppe management burnout loss of vacation loss of revenue moral injury,BirthControlDoc,2021-02-09,01:27:12,positive,0.9791821837425232,positive,0.946190595626831,joy,0.997866690158844,positive,0.996298611164093,negative,0.5638990998268127,positive
534,534,534,534,addressing loneliness and isolation in older persons plan to attend this global town hall,PEAKMD,2021-02-09,01:50:19,neutral,0.8192302584648132,neutral,0.6615442037582397,joy,0.8997475504875183,positive,0.9978164434432985,negative,0.4281073212623596,neutral
535,535,535,535,did you know is the leading cause of hospitalization amp premature death for women in  join the campaign on feb to raise awareness for womens  for more info visit ,DoctorsOfBC,2021-02-09,22:00:24,negative,0.920257806777954,neutral,0.62673020362854,joy,0.9305517077445984,negative,0.9440485835075378,negative,0.4794537425041199,negative
536,536,536,536, all options are awesome and have advantages and disadvantages some people have greater privilege to handle an unintended pregnancy and not all options are equivalent for better and worse,BirthControlDoc,2021-02-10,22:07:35,neutral,0.6906222701072693,positive,0.6036885380744934,joy,0.9925535321235656,positive,0.964730441570282,negative,0.347123384475708,positive
537,537,537,537,this is a hard read but i can tell you from some of my amazing bipoc patients this is sadly not unique to herits so hard navigating a system at the best of times i think having a doula in this instance is really helpful,BirthControlDoc,2021-02-11,01:57:16,neutral,0.6977978944778442,positive,0.5665622353553772,joy,0.9945939183235168,negative,0.9978808164596558,negative,0.3401798605918884,negative
538,538,538,538,mixed jelly bellies stress me out i dont like not knowing what the next bite has in store like popcorn flavoured,kselandMD,2021-02-13,01:29:22,negative,0.982168197631836,negative,0.9580775499343872,joy,0.9932460784912108,negative,0.9980183839797974,negative,0.3670590817928314,negative
539,539,539,539,a mustwatch on preventing the effects of loneliness and social isolation on older persons,PEAKMD,2021-02-13,13:43:14,neutral,0.5728270411491394,neutral,0.7294936776161194,sadness,0.6527999043464661,positive,0.9858568906784058,negative,0.3744679987430572,neutral
540,540,540,540,semaglutide for weight loss a good first step with caveats via,JDRichardsonMD,2021-02-13,14:27:16,positive,0.5397264957427979,positive,0.7577906250953674,joy,0.9843884706497192,positive,0.9939407110214232,negative,0.4435704052448272,positive
541,541,541,541,interpersonal psychotherapy of posttraumatic stress disorder for veterans and family members an open trial  psychiatric services,JDRichardsonMD,2021-02-13,14:45:47,neutral,0.9766859412193298,neutral,0.7532368898391724,fear,0.3852946162223816,positive,0.9905487895011902,negative,0.3479268252849579,neutral
542,542,542,542,examining changes in posttraumatic stress disorder symptoms and substance use among a sample of canadian veterans working with service dogs an exploratory patient oriented longitudinal study,JDRichardsonMD,2021-02-13,14:50:31,neutral,0.9739883542060852,neutral,0.8294058442115784,joy,0.8571538925170898,positive,0.9992714524269104,negative,0.3718228340148926,neutral
543,543,543,543,homelessness among veterans posttraumatic stress disorder depression physical health and the cumulative trauma of military sexual assault  journal of the society for social work and research vol  no ja,JDRichardsonMD,2021-02-13,14:51:41,neutral,0.743051290512085,negative,0.5614315271377563,fear,0.3954333364963531,negative,0.7653107047080994,negative,0.667093813419342,negative
544,544,544,544,blueberries treat depression with a catch via,JDRichardsonMD,2021-02-13,15:41:54,neutral,0.9415470361709596,positive,0.624579906463623,sadness,0.5554720163345337,positive,0.9994248151779176,negative,0.4097927510738373,positive
545,545,545,545,thank you for sharing this piece about coping with your grief after your dads death i feel so privileged to have been part of your dads journey and to have been witness to his practical wisdom humour and depth of love for his family,snewbery1,2021-02-15,13:58:17,positive,0.9865568280220032,positive,0.949166476726532,joy,0.9987483024597168,positive,0.9819948077201844,positive,0.4723064601421356,positive
546,546,546,546,impacts of rtms on refractory depression and comorbid ptsd symptoms at a military treatment facility,JDRichardsonMD,2021-02-15,15:51:03,neutral,0.8254481554031372,neutral,0.509109377861023,sadness,0.8862754702568054,positive,0.9504417181015016,negative,0.4518670439720154,neutral
547,547,547,547,thank you for your strength in sharing through your grief this thread about your brother his life amp his heartbreaking death may his memory continue to motivate you to build a better system may we all have the courage to build with you,snewbery1,2021-02-16,00:49:47,positive,0.6877777576446533,positive,0.8654417395591736,joy,0.9606945514678956,positive,0.9931602478027344,positive,0.4415812790393829,positive
548,548,548,548,dear kaylynn i am so deeply sorry for your loss please know i am thinking of you and your family and will do my very best to continue to advocate for a better mental health system,PEAKMD,2021-02-16,00:59:49,positive,0.5496147871017456,neutral,0.4693502187728882,sadness,0.9089855551719666,positive,0.7956529259681702,negative,0.4253036081790924,positive
549,549,549,549,kaylynn i am so sorry for your loss he sounds like an amazing brother who had to fight so much harder than he should have,kselandMD,2021-02-16,01:58:58,neutral,0.6039744019508362,negative,0.492900401353836,joy,0.5613185167312622,positive,0.9934862852096558,negative,0.4170853793621063,negative
550,550,550,550,im so very very sorry for your loss and your familys thank you for sharing blakes story with us an amazing guy who as you said needed support that just wasnt there for him sending you all my thoughts and xx,clairehsnyman,2021-02-16,06:14:47,neutral,0.7223815321922302,positive,0.5287100076675415,joy,0.8773741126060486,positive,0.9101394414901732,negative,0.3738674819469452,positive
551,551,551,551,prognosismatched care may reduce psychological distress related to anxiety depression,JDRichardsonMD,2021-02-16,13:35:43,negative,0.8668878078460693,neutral,0.7032144069671631,fear,0.5813667178153992,positive,0.9789652228355408,positive,0.4495530128479004,positive
552,552,552,552,i am sickened by this colleges have lost all moralprofessional authority to mandate mds report on their mental health status when they treat patients this way this is cruel amp reveals there is disdain for people living with mental health diagnoses win the profession,doreen_rabi,2021-02-16,15:50:45,negative,0.984750747680664,negative,0.9774781465530396,anger,0.7719275951385498,negative,0.999875783920288,negative,0.4041458368301391,negative
553,553,553,553,a trip to the er is always stressful but even more so if english isnt your first language dr matthew kwok found an innovative solution for this challenge meet the rolling ipad device interpreter on wheels,DoctorsOfBC,2021-02-16,19:20:05,neutral,0.6562461256980896,neutral,0.5260694622993469,joy,0.9953085780143738,positive,0.9921590089797974,neutral,0.3492018580436706,neutral
554,554,554,554,posttraumatic stress disorder in patients after severe covid infection via part of,JDRichardsonMD,2021-02-19,03:08:00,neutral,0.8157199621200562,negative,0.645010769367218,fear,0.615267276763916,negative,0.934630811214447,negative,0.42105233669281,negative
555,555,555,555,physicians cant just exercise away burnout calling for systemlevel change for healthy medical workplaces,PEAKMD,2021-02-20,01:28:49,negative,0.6513338685035706,neutral,0.6117557883262634,joy,0.9971804618835448,negative,0.6640515923500061,negative,0.5158231854438782,negative
556,556,556,556,thats a very fair point because obstetrics is such a tactile specialty we really rely on our hands and postpartum haemorrhage still causes a number of preventable deaths from lack of recognitionwhen im teaching im also engaging the patient so they know the what and why,BirthControlDoc,2021-02-20,14:58:17,negative,0.6301684379577637,negative,0.6330123543739319,joy,0.9917507767677308,negative,0.9505897760391236,negative,0.4199702441692352,negative
557,557,557,557,exactly and that does not make us immune to burnout,PEAKMD,2021-02-20,22:30:29,negative,0.7379607558250427,negative,0.7230674028396606,joy,0.9686270952224731,positive,0.9955124258995056,negative,0.5097408890724182,negative
558,558,558,558,thanks for all of your advocacy  sad to see you go best of luck wherever you are headed  they are fortunate to have you,KimKellyMD,2021-02-21,22:34:27,positive,0.9543710947036744,positive,0.9511488676071168,joy,0.9978210926055908,positive,0.9331687688827516,negative,0.4244913458824157,positive
559,559,559,559,i agree  getting outside amp spending time in nature is good for us all prescribing nature is something we should take seriously side effects may include increased energy decreased stress improved mood lets get outside,snewbery1,2021-02-22,13:48:51,positive,0.9270389080047609,positive,0.885699987411499,joy,0.9811521768569946,negative,0.726486325263977,positive,0.4546768367290497,positive
560,560,560,560,education outreach and firearm restrictions offer effective and scalable suicide prevention,JDRichardsonMD,2021-02-23,03:01:20,neutral,0.5262746810913086,neutral,0.6909525990486145,joy,0.9920257925987244,positive,0.9844980835914612,positive,0.3943708837032318,neutral
561,561,561,561,underused medication may be best bet for comorbid aud and depression via,JDRichardsonMD,2021-02-23,17:55:33,negative,0.4982046782970428,neutral,0.5584803223609924,sadness,0.7356240749359131,negative,0.8831996321678162,negative,0.424502968788147,negative
562,562,562,562,i see this as a proequity move amp am happy to see itbutthe challenge is that if you lost momemtum in the  cycle that may still be an issue in the  cycle if you gained momentum well you remain ahead so we need to disrupt meritocracy not just pause it,doreen_rabi,2021-02-23,20:38:47,neutral,0.8186407685279846,positive,0.6095274090766907,sadness,0.9883993864059448,positive,0.9992538094520568,negative,0.3636374473571777,positive
563,563,563,563,pretty sad that its not,mclaughlin_tom,2021-02-24,20:04:45,negative,0.9764066338539124,negative,0.6676783561706543,sadness,0.9947564601898192,negative,0.9835602045059204,negative,0.4860709905624389,negative
564,564,564,564,medscape physiatrist lifestyle happiness amp burnout report via,JDRichardsonMD,2021-02-24,22:29:23,neutral,0.9350375533103944,neutral,0.6105114221572876,joy,0.9250736832618712,negative,0.9676222801208496,negative,0.4876367449760437,negative
565,565,565,565,the heart is far too emotional says this romanian,BirthControlDoc,2021-02-25,02:02:23,neutral,0.5867810845375061,negative,0.9314531087875366,sadness,0.995180368423462,negative,0.9909235835075378,neutral,0.3762075304985046,negative
566,566,566,566,can zapping our brains really cure depression,JDRichardsonMD,2021-02-25,15:06:49,neutral,0.8975108861923218,negative,0.4824191033840179,sadness,0.8092329502105713,positive,0.9519221186637878,negative,0.4742140173912048,negative
