,TWEET,USERNAME,DATE,TIME,MANUAL,bertweet_label,bertweet_score,robertweet_label,robertweet_score,emotiontweet_label,emotiontweet_score,flairtweet_label,flairtweet_score,zeroshot_label,zeroshot_score
1083,returning after comfortably isolating for a exposure at home the horrific irony is not lost when the premier of ontario refers to psws as buddiespsws died working long hours in understaffed ltc homes without proper ppe a living wage benefits or paid sick days,AmitAryaMD,2021-05-05,15:38:43,1,negative,0.914176404,negative,0.8251459,sadness,0.993638575,negative,0.999761522,negative,0.452518731
1084,there are women a year with postpartum psychosis after childbirth is the time of highest risk for psychosis in human lifetimes the perinatal period is the highest risk time for depression and only  of people get adequate treatment dr alain gregoire,catriona_hippma,2021-05-05,16:48:52,0,negative,0.896681249,negative,0.708643198,sadness,0.439846963,negative,0.812121451,negative,0.428940833
1085,the perinatal depression guideline includes a section dedicated to considerations for perinatal depression in male partners recognition of this important issue is growing,catriona_hippma,2021-05-05,18:07:37,0,neutral,0.933899581,neutral,0.565183938,joy,0.978179038,positive,0.883155644,negative,0.417307287
1086,people are experiencing unprecedented stresses and feelings of anxiety related to and services are in high demand during  learn what is available online and inperson,OntarioHealthOH,2021-05-05,18:40:04,1,negative,0.891106665,neutral,0.519827902,fear,0.914640427,positive,0.980247498,negative,0.579884052
1087,this event has just kicked off and im so appreciating hearing from laura about her experience with postpartum depression,catriona_hippma,2021-05-05,20:23:12,0,positive,0.97100991,positive,0.983943105,joy,0.928650439,positive,0.99882859,negative,0.493728042
1088,lauras recommendations  universal perinatal mental health screening  in the er dont ask if someone wants to see a psychiatrist just send one  in the er provide information about postpartum depression  we need motherbaby units in canada,catriona_hippma,2021-05-05,20:35:57,0,neutral,0.871062219,neutral,0.612130463,fear,0.638351202,positive,0.956331491,negative,0.430698991
1089,the headline ltc operators paid bonuses to top executives amidst pandemicthe real headline forprofit ltc execs rewarded millions in bonuses despite overseeing thousands of preventable deaths from covid dehydration amp loneliness,AmitAryaMD,2021-05-06,13:21:01,0,neutral,0.503396869,neutral,0.47136575,joy,0.98475188,negative,0.897407413,negative,0.435423255
1090,soon over million people will have died of covid in western countries million futile needless deaths meanwhile in a block of asiapacific countries with a population over twice as big they lost the fail west  uncharted territories,lisa_iannattone,2021-05-06,14:18:20,0,negative,0.973779619,negative,0.886596859,sadness,0.994455278,negative,0.997863114,negative,0.475126803
1091,they offer various forms of therapy and treatment the aim is to guide patients through their mental health journey and support the maintenance of their emotional wellbeing ,OakValleyHealth,2021-05-06,20:05:44,0,neutral,0.567326307,neutral,0.603681803,joy,0.817499638,positive,0.984691799,positive,0.346996665
1092,start the conversation and about how you feel this  visit for information resources and toolkits to strengthen your emotional literacy ,OakValleyHealth,2021-05-06,20:05:44,0,positive,0.531585634,neutral,0.680017054,sadness,0.990496397,positive,0.991346538,positive,0.429415911
1093,facts about the ontario government didnt conduct a police investigation into deaths from neglect reported by military in  refused to call military into other ltc homes with similar conditions  passed legislation to indemnify forprofit ltcshameful,AmitAryaMD,2021-05-06,20:14:38,0,negative,0.966577291,negative,0.92376101,anger,0.843838751,negative,0.993247271,negative,0.449255317
1094,anxiety disorders are characterized by excessivepersistent feelings of worry or fear and have a substantial effect on those with a disorder and their families a quality standard outlines what quality care looks like,OntarioHealthOH,2021-05-07,14:55:06,0,negative,0.805086136,negative,0.768974423,fear,0.479680151,positive,0.902064025,negative,0.398757815
1095,if you are sad that prime day has been cancelled in canada you should be outraged like never before at amazon which does not provide essential protections like a living wage or paid sick days even during  all while jeff bezos makes  per second,AmitAryaMD,2021-05-07,15:50:57,0,negative,0.958755016,negative,0.949739158,anger,0.99714452,negative,0.989117324,negative,0.435735554
1096,we expect childbirth to hurt but it should not kill canada must do more to reduce maternal deaths,PackerTamar,2021-05-08,13:36:16,1,negative,0.746223271,negative,0.568366885,sadness,0.958283842,negative,0.999358952,negative,0.413731962
1097,today on  im thinking of the children who are grieving because they have lost their mothers all the children amp mothers who cant see each other the mothers who work hard to support their family but live in poverty amp face inequitywe must do so much more,AmitAryaMD,2021-05-09,14:51:26,0,negative,0.921016455,negative,0.798413813,sadness,0.998790205,positive,0.716118038,negative,0.575368702
1098,may this night which is better than a thousand nights bring relief to all of those battling covid in the hospitals amp homes amp their attendants who are lurking under despair amp stressallahumma innaka afuwwun tuhibbul afwa fafu anni aameen,zikrejaana,2021-05-09,15:42:27,0,neutral,0.725250363,positive,0.761601627,anger,0.636894286,positive,0.998838365,positive,0.368262082
1099,thousands of mothers amp grandmothers died in ontarios ltc homes during the pandemic not just from  but also from loneliness amp neglectso celebrating should mean fixing the broken ltc system once and for allthis shouldnt be radical,AmitAryaMD,2021-05-09,17:18:17,0,negative,0.966154993,negative,0.733344138,sadness,0.969544411,negative,0.994705617,negative,0.464081109
1100,when elders in forprofit ltc homes needed urgent assistance to prevent death from as well as dehydration it took days for the military to arriveif forprofit ltc execs needed urgent help for covid or dehydration they would get it in minutes,AmitAryaMD,2021-05-10,18:38:39,1,negative,0.615565777,negative,0.497435212,anger,0.522457361,negative,0.95121789,negative,0.385224551
1101,definitely not the crazy one covidzero countries kept people alive and healthy while western countries pretended the preventable deaths were inevitable as a bonus the we care about peoples lives countries are also doing better economically dont let anyone gaslight you,lisa_iannattone,2021-05-11,19:57:30,0,negative,0.46613726,neutral,0.436720937,joy,0.990168214,negative,0.999925852,neutral,0.359770119
1102,hes right i could have been clearer its not that western countries didnt care at all we did but not to the point of making zero deaths the goal the way other countries did once we accepted some deaths as inevitable we opened the door to millions of preventable deaths,lisa_iannattone,2021-05-11,21:12:41,0,negative,0.918995142,negative,0.745357513,joy,0.755654275,positive,0.509704053,negative,0.401336491
1103,journalists have really gotten the hang of picking things out of the numbers that make you go hmmm  despite higher vaccination rates and lower case rates in texasflorida compared to ontarioalberta the current death rates are the sametwice as high,lisa_iannattone,2021-05-12,1:27:14,0,negative,0.890413523,neutral,0.493370324,joy,0.424512446,negative,0.996803403,negative,0.440614939
1104,or massachusetts that had zero deaths today for the first time since june,lisa_iannattone,2021-05-12,1:37:14,0,neutral,0.747558355,neutral,0.524791837,sadness,0.475926489,positive,0.652986586,negative,0.439809442
1105,its actually not that old it was built in the s the er as well as several wings are brand new this is the rd hospital in qc for which we have an idea of deaths from hospital acquired covid at least another at st jerome hospital and at chicoutimi hospital,lisa_iannattone,2021-05-12,14:26:05,0,negative,0.519452989,neutral,0.808637202,joy,0.908057094,negative,0.995589256,negative,0.349032521
1106,itll be a really sad day in healthcare when we finally tally all the deaths from hospacquired covid across all hospitals in canada not sure how anyone can say the recognition of airborne transmission  switch to airborne precautions couldnt have prevented most of these deaths,lisa_iannattone,2021-05-12,14:28:33,1,negative,0.973872781,negative,0.923566103,fear,0.50540328,negative,0.999680877,negative,0.432610363
1107,its appalling to see that the ontario government failed to track  billion in pandemic relief funds if only they had taken  billion to urgently fix staffing levels in ltc it would have prevented so many deaths from  neglect amp dehydration,AmitAryaMD,2021-05-13,13:48:16,1,negative,0.971411645,negative,0.921590209,sadness,0.97819227,negative,0.999603808,negative,0.501598835
1108,meperidine  long acting metabolites that can transfer to newborn via breastmilk codeine  tramadol have cypd metabolism in ultrametabolisers this increases opioids in milk to newborn case reports of newborn deaths with moms on codeine fda warning,ValZaph,2021-05-14,11:54:54,0,negative,0.888122916,negative,0.503771007,fear,0.828522265,positive,0.954970956,negative,0.571871877
1109,not really resectability is more important to me than number of stations prognosis may not be as good with more stations but thats not a reason not to operate loss of planes with airway indicating gross extracapsular extension is more important for avoiding useless surgery,DoctorJSpicer,2021-05-14,18:53:45,0,neutral,0.680926561,negative,0.473059446,joy,0.990008712,negative,0.996931016,negative,0.353683829
1110,such a sad and upsetting thing to read this morning,lisa_iannattone,2021-05-15,11:57:12,0,negative,0.981796741,negative,0.969886899,sadness,0.75706023,negative,0.993311942,negative,0.588245988
1111,years ago today my incredible mom elaine lost her epic battle with leiomyosarcoma in some ways it feels like an eternity and in others like it was yesterday a wonderful human who left us with a strong sense of values compassion and love for all always mom,PackerTamar,2021-05-16,13:43:13,0,positive,0.836695611,positive,0.479862452,joy,0.996698678,positive,0.993988276,positive,0.361761987
